Code;Latitude;Longitude;restaurant_count;restaurant_is_capped;school_count;school_is_capped;bank_count;bank_is_capped;hospital_count;hospital_is_capped;total_poi;road_types;road_types_desc;road_score;is_main_road;intersection_count;radius_m;alfamidi_count;other_minimarket_count;supermarket_count;total_retail_capped;is_capped;growth_rate_annual;pop_2020;pop_2026_est;density_2020;density_2026_est;category_2026;Status;Region
2099;2.920.631;99.724.869;20;1;20;1;5;0;3;0;48;residential,trunk,tertiary,living_street;jalan perumahan,jalan besar penghubung antar kota,jalan lokal besar,jalan kecil / gang;9;1;19;2000;1;2;4;7;0;1.90%;9948;11138;791.66;886.3;low;1;3
2034;0.5822339;97.771.847;6;0;6;0;0;0;0;0;12;residential;jalan perumahan;2;0;0;2000;1;0;0;1;0;1.90%;5905;6611;469.89;526.07;low;1;3
2803;-796.713;1.126.529;20;1;20;1;20;1;7;0;67;unclassified,residential,living_street;jalan umum kecil,jalan perumahan,jalan kecil / gang;3;0;66;1500;0;12;8;10;1;1.30%;95376;103061;13492.92;14580.17;high;1;2
2589;-62.284.941;1.067.836.086;20;1;20;1;20;1;20;1;80;tertiary,residential,living_street;jalan lokal besar,jalan perumahan,jalan kecil / gang;6;0;38;1000;2;12;6;10;1;0.90%;51171;53997;16288.24;17187.83;high;1;1
2085;3.032.119;99.084.438;20;1;20;1;9;0;2;0;51;trunk,unclassified,residential,living_street;jalan besar penghubung antar kota,jalan umum kecil,jalan perumahan,jalan kecil / gang;6;1;53;2000;1;4;2;7;0;1.90%;6548;7331;521.07;583.36;low;1;3
3204;-15.411.128.926.365;12.222.666.390.749;16;0;10;0;4;0;1;0;31;residential,unclassified,trunk;jalan perumahan,jalan umum kecil,jalan besar penghubung antar kota;5;1;3;2000;0;3;5;8;0;1.90%;2599;2910;206.85;231.58;low;1;5
3663;14.982.075;1.248.457.555;20;1;20;1;20;1;9;0;69;trunk,secondary,residential,living_street;jalan besar penghubung antar kota,jalan penghubung utama,jalan perumahan,jalan kecil / gang;10;1;31;2000;0;9;11;10;1;1.90%;83368;93335;6634.2;7427.35;low;1;5
3199;-14.545.652.347.015;12.233.318.321.855;20;1;20;1;13;0;2;0;55;unclassified,trunk,residential;jalan umum kecil,jalan besar penghubung antar kota,jalan perumahan;5;1;11;2000;0;3;7;10;0;1.90%;2637;2952;209.83;234.92;low;1;5
3352;-700.035.695.435.641;110.426.991.800.755;20;1;20;1;20;1;20;1;80;secondary,residential,tertiary,unclassified,living_street;jalan penghubung utama,jalan perumahan,jalan lokal besar,jalan umum kecil,jalan kecil / gang;10;1;53;1500;0;9;11;10;1;1.30%;78784;85132;11145.67;12043.78;medium;1;2
3174;0.216447388852118;119.899.398.203.527;8;0;5;0;1;0;1;0;15;trunk,residential,tertiary;jalan besar penghubung antar kota,jalan perumahan,jalan lokal besar;8;1;16;2000;0;0;1;1;0;1.90%;2468;2763;196.36;219.83;low;1;5
3180;-0.2330732;1.198.040.924;4;0;12;0;0;0;0;0;16;residential,trunk,unclassified;jalan perumahan,jalan besar penghubung antar kota,jalan umum kecil;5;1;16;2000;1;1;2;4;0;1.90%;3070;3438;244.34;273.55;low;1;5
3008;-369.846;12.818.675;20;1;20;1;20;1;16;0;76;trunk,secondary,unclassified,tertiary,living_street,residential;jalan besar penghubung antar kota,jalan penghubung utama,jalan umum kecil,jalan lokal besar,jalan kecil / gang,jalan perumahan;10;1;15;2000;3;6;11;10;1;1.90%;121625;136166;9678.61;10835.73;medium;1;6
3132;-0.9034599842004;119.857.932.798.544;20;1;20;1;20;1;20;1;80;secondary,unclassified,residential,tertiary,living_street;jalan penghubung utama,jalan umum kecil,jalan perumahan,jalan lokal besar,jalan kecil / gang;10;1;32;2000;3;10;7;10;1;1.90%;50379;56402;770330;4488.32;low;1;5
1835;355.092;986.979;20;1;20;1;20;1;20;1;80;primary,tertiary,residential,living_street,primary_link;jalan utama kota,jalan lokal besar,jalan perumahan,jalan kecil / gang,akses jalan utama;10;1;50;2000;3;8;9;10;1;1.50%;130211;142378;10361.84;11330.09;medium;1;3
3029;-3.626.652;128.255.975;20;1;20;1;11;0;5;0;56;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;11;2000;4;7;6;10;1;1.90%;50168;56166;3992.25;4469.54;low;1;6
3152;-0.89335929743;1.198.866.882.902;20;1;3;0;1;0;1;0;25;residential,trunk;jalan perumahan,jalan besar penghubung antar kota;5;1;8;2000;5;8;7;10;1;1.90%;55334;61949;4403.33;4929.76;low;1;5
3064;-3.617.554;128.270.446.999.999;20;1;20;1;20;1;13;0;73;tertiary,unclassified,primary,residential,primary_link;jalan lokal besar,jalan umum kecil,jalan utama kota,jalan perumahan,akses jalan utama;10;1;63;2000;1;3;3;7;0;0.00%;0;0;0;0;no_population;1;6
3690;1.726.429;1.280.060.208;20;1;20;1;18;0;4;0;62;residential,tertiary;jalan perumahan,jalan lokal besar;5;0;18;2000;4;6;10;10;1;1.90%;8947;10017;712.01;797.14;low;1;6
3590;-276.302;12.204.787;15;0;5;0;0;0;0;0;20;trunk,residential,unclassified;jalan besar penghubung antar kota,jalan perumahan,jalan umum kecil;5;1;15;2000;1;4;0;5;0;1.90%;731;819;58.21;65.17;low;1;5
3007;-3.705.347;128.173.121;20;1;20;1;20;1;20;1;80;tertiary,secondary,residential,primary;jalan lokal besar,jalan penghubung utama,jalan perumahan,jalan utama kota;10;1;25;2000;4;6;10;10;1;1.90%;121625;136166;9678.61;10835.73;medium;1;6
2819;-733.939.707.346.881;11.273.381.559.671;20;1;20;1;20;1;10;0;70;residential,living_street;jalan perumahan,jalan kecil / gang;3;0;56;1500;0;9;11;10;1;1.30%;76958;83159;10887.36;11764.66;medium;1;2
3491;-794.837;11.058.482;20;1;20;1;8;0;1;0;49;trunk,primary,residential,trunk_link;jalan besar penghubung antar kota,jalan utama kota,jalan perumahan,akses jalan besar;10;1;53;1500;1;12;7;10;1;1.70%;10400;11507;1471.25;1627.84;low;1;2
1789;-27.871.252;140.626.273;9;0;11;0;1;0;0;0;21;unclassified,tertiary,residential;jalan umum kecil,jalan lokal besar,jalan perumahan;5;0;31;2000;1;0;0;1;0;1.90%;826;924;65.7;73.56;low;1;7
2829;331.821.472.349.309;117.588.992.332.291;20;1;20;1;20;1;15;0;75;tertiary,residential,living_street;jalan lokal besar,jalan perumahan,jalan kecil / gang;6;0;35;2000;6;5;9;10;1;1.90%;64784;72529;5155.36;5771.7;low;0;4
1907;355.925.039.331.885;986.941.910.257.949;20;1;20;1;20;1;20;1;80;residential,living_street,primary;jalan perumahan,jalan kecil / gang,jalan utama kota;8;1;25;2000;3;9;8;10;1;1.50%;133264;145717;10604.84;11595.79;medium;1;3
1955;353.335.580.398.997;987.235.513.530.525;20;1;20;1;16;0;16;0;72;trunk,unclassified,residential,trunk_link,motorway_link,living_street;jalan besar penghubung antar kota,jalan umum kecil,jalan perumahan,akses jalan besar,akses masuk/keluar tol,jalan kecil / gang;6;1;37;2000;2;7;11;10;1;1.90%;54581;61106;4343.38;4862.65;low;1;3
1993;225.841.580.831.685;987.461.395.725.507;20;1;20;1;12;0;7;0;59;trunk,tertiary,primary,residential,unclassified;jalan besar penghubung antar kota,jalan lokal besar,jalan utama kota,jalan perumahan,jalan umum kecil;10;1;28;2000;0;10;10;10;1;1.90%;6152;6887;489.55;548.08;low;1;3
1895;20.852.243.737.127;998.514.351.822.785;20;1;20;1;20;1;7;0;67;tertiary,trunk,unclassified,residential,living_street;jalan lokal besar,jalan besar penghubung antar kota,jalan umum kecil,jalan perumahan,jalan kecil / gang;9;1;20;2000;0;10;10;10;1;1.90%;22676;25386;1804.46;2020.19;low;1;3
1880;297.063;9.907.198;20;1;20;1;20;1;20;1;80;residential,tertiary,trunk,living_street,tertiary_link;jalan perumahan,jalan lokal besar,jalan besar penghubung antar kota,jalan kecil / gang,akses jalan lokal;9;1;40;2000;0;11;9;10;1;1.90%;79148;88611;1606429;1881456;low;1;3
1985;172.838.873.519.524;987.981.726.851.406;20;1;20;1;16;0;7;0;63;trunk,residential,tertiary,living_street;jalan besar penghubung antar kota,jalan perumahan,jalan lokal besar,jalan kecil / gang;9;1;46;2000;2;11;7;10;1;1.90%;31915;35731;2539.75;2843.39;low;1;3
2079;20.218.756;989.627.699;20;1;20;1;15;0;3;0;58;trunk,unclassified,residential,living_street;jalan besar penghubung antar kota,jalan umum kecil,jalan perumahan,jalan kecil / gang;6;1;51;2000;1;13;6;10;1;1.90%;9992;11187;795.15;890.21;low;1;3
1946;266.806.177.754.213;989.381.391.493.236;20;1;20;1;12;0;2;0;54;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;10;2000;0;6;4;10;0;1.90%;6082;6809;483.99;541.86;low;1;3
1849;332.106.442.603.761;991.571.487.600.451;20;1;20;1;20;1;20;1;80;residential,trunk,tertiary,living_street;jalan perumahan,jalan besar penghubung antar kota,jalan lokal besar,jalan kecil / gang;9;1;48;2000;1;9;10;10;1;1.90%;84312;94392;6709.35;7511.48;low;1;3
2322;-34.354.774;114.878.987;20;1;20;1;4;0;3;0;47;unclassified,residential,living_street;jalan umum kecil,jalan perumahan,jalan kecil / gang;3;0;34;2000;1;14;5;10;1;1.90%;12661;14174;1007.52;1127.97;low;1;4
2358;-62.849.766.637.529;106.117.462.517.496;20;1;20;1;14;0;3;0;57;residential,trunk,tertiary,living_street;jalan perumahan,jalan besar penghubung antar kota,jalan lokal besar,jalan kecil / gang;9;1;62;1500;1;8;6;10;1;1.70%;18468;20434;2612.76;2890.85;low;1;2
3685;0.797659;127.381.473;20;1;20;1;20;1;20;1;80;residential,tertiary,unclassified,living_street;jalan perumahan,jalan lokal besar,jalan umum kecil,jalan kecil / gang;6;0;43;2000;3;9;8;10;1;1.90%;85779;96034;6826.05;7642.13;low;1;6
3733;181.065.264.869.299;127.807.931.256.518;9;0;11;0;0;0;0;0;20;residential,trunk;jalan perumahan,jalan besar penghubung antar kota;5;1;17;2000;1;1;2;4;0;1.90%;2826;3164;224.92;251.81;low;1;6
3734;107.229;12.747.012;20;1;14;0;8;0;0;0;42;secondary,residential,primary;jalan penghubung utama,jalan perumahan,jalan utama kota;10;1;14;2000;3;8;6;10;1;1.90%;8741;9786;695.55;778.71;low;1;6
2916;-77.542.188;1.131.971.279;20;1;20;1;15;0;6;0;61;trunk,residential,living_street;jalan besar penghubung antar kota,jalan perumahan,jalan kecil / gang;6;1;25;1500;1;11;8;10;1;1.70%;42458;46977;6006.57;6645.88;low;1;2
3244;-0.84832992854656;11.989.167.918.287;20;1;20;1;5;0;15;0;60;residential,primary,primary_link;jalan perumahan,jalan utama kota,akses jalan utama;7;1;52;2000;3;7;10;10;1;1.90%;21229;23767;1689.33;1891.29;low;1;5
2118;-0.5765030276856;117.091.235.589.202;20;1;20;1;12;0;1;0;53;trunk,residential,tertiary,unclassified,living_street;jalan besar penghubung antar kota,jalan perumahan,jalan lokal besar,jalan umum kecil,jalan kecil / gang;9;1;22;2000;0;10;10;10;1;1.90%;8261;9249;657.38;735.98;low;1;4
2158;-119.994.851.546.272;116.883.881.821.809;20;1;20;1;3;0;3;0;46;residential;jalan perumahan;2;0;2;2000;2;7;11;10;1;1.90%;26337;29486;2095.86;2346.43;low;1;4
1919;360.825.019.368.401;984.981.407.127.966;20;1;20;1;20;1;20;1;80;residential,unclassified,living_street,primary,primary_link;jalan perumahan,jalan umum kecil,jalan kecil / gang,jalan utama kota,akses jalan utama;8;1;29;2000;3;9;8;10;1;1.90%;97897;109601;7790.38;8721.75;low;1;3
2176;-120.829.034.164.224;116.869.599.594.479;20;1;20;1;19;0;20;1;79;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;19;2000;6;9;5;10;1;1.90%;29706;33258;2363.96;2646.58;low;1;4
2171;-121.311.357.317.584;116.858.506.076.072;20;1;20;1;20;1;20;1;80;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;23;2000;5;10;5;10;1;1.90%;45217;50623;3598.26;4028.45;low;1;4
2882;-760.477.443.129.335;111.896.779.303.288;20;1;20;1;20;1;19;0;79;secondary,residential,tertiary,living_street;jalan penghubung utama,jalan perumahan,jalan lokal besar,jalan kecil / gang;10;1;39;1500;0;7;13;10;1;1.70%;31520;34875;4459.2;4933.81;low;1;2
2268;-11.877.703;1.168.858.926;20;1;20;1;4;0;2;0;46;residential;jalan perumahan;2;0;6;2000;1;6;13;10;1;1.90%;18439;20644;1467.35;1642.77;low;1;4
2841;-729.166;11.267.386;20;1;20;1;20;1;5;0;65;residential,tertiary,tertiary_link,secondary,secondary_link;jalan perumahan,jalan lokal besar,akses jalan lokal,jalan penghubung utama,akses jalan penghubung;9;1;26;1500;0;10;10;10;1;1.70%;57364;63469;8115.31;8979.06;low;1;2
3496;-7.609.882;1.108.144.104;20;1;20;1;20;1;8;0;68;primary,secondary,residential,primary_link;jalan utama kota,jalan penghubung utama,jalan perumahan,akses jalan utama;10;1;56;1500;0;8;12;10;1;1.70%;35780;39588;5061.83;5600.58;low;1;2
3589;-219.473;12.154.123;6;0;2;0;0;0;0;0;8;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;4;2000;1;3;2;6;0;1.90%;839;939;66.78;74.76;low;1;5
3357;-700.229.784.387.402;110.437.232.164.679;20;1;20;1;20;1;15;0;75;residential,tertiary,living_street;jalan perumahan,jalan lokal besar,jalan kecil / gang;6;0;69;1500;1;5;14;10;1;1.30%;77707;83969;10993.29;11879.12;medium;1;2
3772;1.258.632;124.775.895;20;1;18;0;3;0;5;0;46;residential,unclassified,tertiary;jalan perumahan,jalan umum kecil,jalan lokal besar;5;0;45;2000;1;10;5;10;1;1.90%;7707;8629;613.34;686.67;low;1;5
3203;0.7679397;1.202.002.399;12;0;17;0;5;0;0;0;34;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;3;2000;0;3;4;7;0;1.90%;4013;4493;319.33;357.51;low;1;5
1518;-435.608;11.988.823;20;1;20;1;20;1;19;0;79;primary,residential;jalan utama kota,jalan perumahan;7;1;33;2000;2;9;9;10;1;1.90%;15275;17102;1215.57;1360.9;low;1;5
3446;-77.905.567;1.103.984.343;20;1;20;1;20;1;14;0;74;secondary,residential,unclassified,living_street;jalan penghubung utama,jalan perumahan,jalan umum kecil,jalan kecil / gang;7;1;26;1500;1;11;8;10;1;1.70%;66950;74076;9471.5;10479.6;medium;1;2
3059;-3.623.222;128.248.721.999.999;20;1;20;1;12;0;5;0;57;residential,trunk,tertiary,tertiary_link;jalan perumahan,jalan besar penghubung antar kota,jalan lokal besar,akses jalan lokal;8;1;24;2000;3;7;6;10;1;1.90%;51637;57811;4109.16;4600.43;low;1;6
2940;-806.086.109.228.781;112.059.102.642.101;20;1;20;1;12;0;7;0;59;residential,primary,tertiary;jalan perumahan,jalan utama kota,jalan lokal besar;10;1;22;1500;1;9;10;10;1;1.90%;15149;16960;1205.52;1349.65;low;1;2
2615;-635.310.636.592.716;10.681.824.372.678;20;1;20;1;20;1;20;1;80;tertiary,residential,living_street;jalan lokal besar,jalan perumahan,jalan kecil / gang;6;0;61;1000;1;10;9;10;1;1.30%;42453;45873;13513.1;14601.98;high;1;1
2754;-2.940.053;104.802.689;20;1;20;1;12;0;10;0;62;tertiary,unclassified,residential,living_street;jalan lokal besar,jalan umum kecil,jalan perumahan,jalan kecil / gang;6;0;65;2000;0;9;11;10;1;1.90%;27857;31188;2216.81;2481.84;low;1;3
3670;0.7866664;1.273.855.785;20;1;20;1;20;1;20;1;80;trunk,tertiary,residential,unclassified,living_street;jalan besar penghubung antar kota,jalan lokal besar,jalan perumahan,jalan umum kecil,jalan kecil / gang;9;1;53;2000;1;8;11;10;1;1.90%;120835;135282;9615.78;10765.39;medium;1;6
1060;-640.313;10.745.933;20;1;20;1;20;1;14;0;74;tertiary,residential,living_street;jalan lokal besar,jalan perumahan,jalan kecil / gang;6;0;33;1500;1;10;9;10;1;1.70%;38457;42550;5440.52;6019.58;low;1;2
2006;354.190.805.876.751;986.916.031.295.826;20;1;20;1;20;1;20;1;80;residential,living_street,tertiary;jalan perumahan,jalan kecil / gang,jalan lokal besar;6;0;40;2000;2;7;11;10;1;1.50%;131449;143732;10460.34;11437.79;medium;0;3
1884;353.427;9.869.131;20;1;20;1;20;1;20;1;80;residential,living_street;jalan perumahan,jalan kecil / gang;3;0;37;2000;2;7;11;10;1;1.90%;76537;85687;6090.61;6818.77;low;1;3
2544;-61.834.125.351.921;10.661.349.361.098;20;1;20;1;20;1;20;1;80;primary,residential,trunk,tertiary,living_street;jalan utama kota,jalan perumahan,jalan besar penghubung antar kota,jalan lokal besar,jalan kecil / gang;10;1;41;1000;1;8;11;10;1;0.90%;49272;51993;15683.61;16549.81;high;1;1
1068;-800.913.378.960.521;112.619.814.650.703;20;1;20;1;20;1;20;1;80;secondary,residential,living_street;jalan penghubung utama,jalan perumahan,jalan kecil / gang;7;1;35;1500;0;10;10;10;1;1.90%;98906;110730;7870.66;8811.63;low;0;2
2020;139.347;99.253.327;20;1;20;1;20;1;3;0;63;trunk,tertiary,residential,living_street;jalan besar penghubung antar kota,jalan lokal besar,jalan perumahan,jalan kecil / gang;9;1;39;2000;2;12;6;10;1;1.90%;25726;28801;2047.19;2291.94;low;1;3
1988;169.724.666.167.417;100.410.022.266.917;20;1;20;1;18;0;9;0;67;trunk,residential;jalan besar penghubung antar kota,jalan perumahan;5;1;27;2000;0;11;8;10;1;1.90%;10819;12112;860.94;963.87;low;1;3
2021;1.285.789;97.612.858;20;1;20;1;17;0;6;0;63;residential,tertiary,primary,living_street;jalan perumahan,jalan lokal besar,jalan utama kota,jalan kecil / gang;10;1;18;2000;5;11;4;10;1;1.90%;34715;38865;2762.51;3092.77;low;1;3
1875;327.885;9.937.101;20;1;20;1;18;0;5;0;63;trunk,unclassified,residential;jalan besar penghubung antar kota,jalan umum kecil,jalan perumahan;5;1;4;2000;2;10;8;10;1;1.90%;17579;19681;1398.93;1566.17;low;1;3
2098;3.291.062;99.366.426;20;1;20;1;18;0;6;0;64;unclassified,trunk,residential;jalan umum kecil,jalan besar penghubung antar kota,jalan perumahan;5;1;13;2000;1;10;9;10;1;1.90%;16801;18810;1337;1496.85;low;1;3
1962;138.764.767.829.845;992.628.065.034.473;20;1;20;1;20;1;9;0;69;residential,living_street,trunk;jalan perumahan,jalan kecil / gang,jalan besar penghubung antar kota;6;1;49;2000;3;7;10;10;1;1.90%;44304;49601;3525.59;747896;low;1;3
2025;0.5650089;978.188.073;20;1;20;1;4;0;7;0;51;residential,tertiary;jalan perumahan,jalan lokal besar;5;0;13;2000;2;7;7;10;1;1.90%;10334;11569;822.33;920.64;low;1;3
2855;-747.760.508.887.681;112.703.146.983.101;20;1;20;1;20;1;3;0;63;tertiary,residential,unclassified,living_street;jalan lokal besar,jalan perumahan,jalan umum kecil,jalan kecil / gang;6;0;63;1500;1;11;8;10;1;1.70%;39247;43424;5552.35;6143.31;low;1;2
2722;-29.255.875;1.047.399.531;20;1;20;1;9;0;10;0;59;residential,unclassified,living_street;jalan perumahan,jalan umum kecil,jalan kecil / gang;3;0;83;2000;1;12;7;10;1;1.90%;22386;25062;1781.41;1994.38;low;1;3
1048;-650.237;10.680.894;20;1;20;1;18;0;17;0;75;tertiary,residential,secondary,living_street;jalan lokal besar,jalan perumahan,jalan penghubung utama,jalan kecil / gang;10;1;78;1000;2;11;7;10;1;1.70%;47985;53093;6788.53;7511.06;low;1;1
1124;-649.261;10.681.353;20;1;20;1;20;1;13;0;73;residential,secondary,living_street;jalan perumahan,jalan penghubung utama,jalan kecil / gang;7;1;84;1000;0;7;13;10;1;1.70%;23271;25748;7407.33;8195.73;low;1;1
1425;-697.717.890.194.945;10.758.980.769.664;20;1;20;1;20;1;2;0;62;unclassified,residential,tertiary,living_street;jalan umum kecil,jalan perumahan,jalan lokal besar,jalan kecil / gang;6;0;57;1500;1;12;7;10;1;1.70%;56115;62087;7938.63;8783.57;low;1;2
1231;-616.669.149.954.175;107.177.928.261.971;20;1;20;1;11;0;4;0;55;residential,secondary,unclassified;jalan perumahan,jalan penghubung utama,jalan umum kecil;6;1;22;1500;0;12;8;10;1;1.70%;9217;10198;2933.87;3246.14;low;1;1
1508;-621.727.502.170.626;107.164.784.220.088;20;1;20;1;11;0;14;0;65;secondary,residential,unclassified,living_street;jalan penghubung utama,jalan perumahan,jalan umum kecil,jalan kecil / gang;7;1;46;1500;0;9;11;10;1;1.70%;14144;15650;4502.24;4981.43;low;0;1
2673;-624.147;10.716.035;20;1;20;1;19;0;15;0;74;unmapped;unmapped;0;0;0;1500;0;14;6;10;1;1.70%;19613;21700;6242.93;6907.39;low;0;1
2899;-739.897.368.700.033;112.672.939.710.298;20;1;20;1;14;0;4;0;58;secondary,residential;jalan penghubung utama,jalan perumahan;6;1;55;1500;0;9;11;10;1;1.70%;28253;31260;3997.03;4422.45;low;1;2
3349;-742.926.271.544.401;111.011.424.628.676;20;1;20;1;20;1;8;0;68;trunk,residential,unclassified,tertiary,primary,primary_link;jalan besar penghubung antar kota,jalan perumahan,jalan umum kecil,jalan lokal besar,jalan utama kota,akses jalan utama;10;1;58;1500;0;9;11;10;1;1.70%;24633;27255;3484.84;3855.75;low;1;2
1763;-34.593.147.079.373;12.036.678.667.488;20;1;20;1;1;0;0;0;41;unclassified,trunk,residential;jalan umum kecil,jalan besar penghubung antar kota,jalan perumahan;5;1;7;2000;0;1;3;4;0;1.90%;4034;4516;321.01;359.39;low;1;5
2931;-80.416.235;1.119.078.054;20;1;20;1;18;0;3;0;61;residential,tertiary,living_street;jalan perumahan,jalan lokal besar,jalan kecil / gang;6;0;26;1500;0;11;9;10;1;1.90%;33159;37123;2638.68;2954.14;low;1;2
1602;-518.743.372.514.675;119.441.280.907.154;20;1;20;1;20;1;20;1;80;residential,living_street,primary,trunk,trunk_link;jalan perumahan,jalan kecil / gang,jalan utama kota,jalan besar penghubung antar kota,akses jalan besar;10;1;48;2000;1;10;9;10;1;1.90%;110913;124173;8826.15;9881.35;low;1;5
2110;-0.51897881887768;117.163.015.307.865;20;1;20;1;20;1;14;0;74;secondary,residential,living_street;jalan penghubung utama,jalan perumahan,jalan kecil / gang;7;1;56;2000;3;10;7;10;1;1.90%;12027;13465;957.08;1071.5;low;1;4
3046;-3.697.832;128.177.655;20;1;20;1;20;1;20;1;80;primary,trunk,tertiary,unclassified,residential,living_street;jalan utama kota,jalan besar penghubung antar kota,jalan lokal besar,jalan umum kecil,jalan perumahan,jalan kecil / gang;10;1;40;2000;3;6;11;10;1;1.50%;158259;173047;12593.81;13770.62;medium;1;6
1592;-519.387;11.944.427;20;1;20;1;20;1;18;0;78;residential,trunk,unclassified,living_street,trunk_link;jalan perumahan,jalan besar penghubung antar kota,jalan umum kecil,jalan kecil / gang,akses jalan besar;6;1;44;2000;1;9;10;10;1;1.90%;96659;108215;7691.89;8611.49;low;1;5
3515;-3.683.534;128.187.409;20;1;7;0;3;0;0;0;30;tertiary,trunk,trunk_link;jalan lokal besar,jalan besar penghubung antar kota,akses jalan besar;6;1;10;2000;0;7;13;10;1;1.50%;140111;153203;11149.64;12191.5;medium;1;5
3050;-406.634.637.304.092;122.407.884.948.679;20;1;20;1;20;1;14;0;74;trunk,residential,trunk_link,living_street;jalan besar penghubung antar kota,jalan perumahan,akses jalan besar,jalan kecil / gang;6;1;20;2000;1;0;1;2;0;1.90%;5798;6491;461.4;516.56;low;1;6
2654;10.400.182;1.208.177.235;20;1;20;1;20;1;9;0;69;residential,unclassified;jalan perumahan,jalan umum kecil;2;0;34;2000;1;4;15;10;1;1.90%;19004;21276;1512.26;1693.05;low;0;5
3192;10.406.489;1.208.238.519;20;1;20;1;20;1;9;0;69;residential,unclassified;jalan perumahan,jalan umum kecil;2;0;30;2000;1;4;15;10;1;1.90%;16896;18916;1344.56;1505.3;low;1;5
